SMILES,SENTENCE
CCc1c(C)nc(C)cn1,73
CC([C@@H]1CC[C@H]([C@]23[C@H]1[C@H]2C(=CC3)C)C)C,108
CC1CC(OC(=O)c2ccccc2O)CC(C1)(C)C,74
CCCC=CCOC(=O)CCCCC,54
O=CCC(C)C,59
CC(=O)C(C)C,47
CCCC(=O)CC(=O)OCC(CO)O,43
CC1=CCC(CC1)C(C)CC1CCCC1=O,48
O=C1C=C(C(C1)C)C,47
Cc1cccc(c1)OC(=O)C,80
Cc1c(ccs1)S,66
CCC(CC)C(=O)O,93
C[C@H](CO)c1ccccc1,46
COC1(CCCCCCCCCCC1)OC,71
CC(=O)OCC=C,47
CC(=O)c1c2ccccc2c(C)o1,46
CC1COC(O1)/C=C(/CCC=C(C)C)\C,47
N#Cc1ccccc1,96
CC(C/C=C(/C(C)C)\COC(=O)C)C,55
C=CCCCCCCCCC(=O)OC/C=C(/CCC=C(C)C)\C,75
CC(=O)C1=CCCCN1,22
CC=CC=CC(=O)OC(=C)C,100
CCCCCCCCCCCCCC,105
CC/C=C(\C)/COC(=O)C,78
CC(=O)CCC/C=C/C=C/C=C.CC(=O)CCC/C=C\C=C\C=C.CCC(=O)CC/C=C/C=C/C=C.CCC(=O)CC/C=C\C=C\C=C.CCCC(=O)C/C=C/C=C/C=C.CCCC(=O)C/C=C\C=C\C=C,54
CC(=O)OCC=Cc1ccccc1,89
CC/C=C\CCOC(=O)/C(=C/C)/C,54
c1cc(COCc2ccco2)oc1,32
CC(CC(C)(C)S)O,46
C=CC(C(O)C)(CC=C(C)C)C,39
CC1CC=CCCCCCCCCC(=O)C1,71
Cc1cc(C)c(cc1C)C,21
C=C1CC[C@H]2C[C@@H]1C2(C)C.Cc1ccc(cc1)C(C)C.O=CC1=CCC(=CC1)C(C)C.O=Cc1ccc(cc1)C(C)C,94
C=CC(C)(C)C(=O)C=C(C)C,69
CCCCCC(=Cc1ccccc1)COC=O,86
CC(C)c1cnccn1,69
C/C/1=C\CCC(=C2/C(=C\C1)/CC2)C.CC(=CCC1=C(O)C(C(=O)C(=C1O)C(=O)CC(C)C)(CC=C(C)C)CC=C(C)C)C.CC(=CCC1=C(O)C(C(=O)C(=C1O)C(=C)CC(C)C)(O)CC=C(C)C)C,47
C=CCCCCCCCCCC(=O)O,43
CCOC(OC/C=C(\CCC=C(C)C)/C)C,103
CC1=CCC(CCO)C1(C)C,96
CC(C)C/C=N/CCC(C)C,90
C=C(C)/C=C/[C@H](CCC(=O)C)C(C)C,67
CCC(C1CCCCC1(C=C)OC(=O)C)C,108
COc1ccc(cc1)C(=O)OCC(=O)[O-].[Na+],35
CCCCCCc1ccco1,42
CC(CC(=O)OC1CC(C)CC(C1)(C)C)C,48
O=C1CCCCC1,47
CC(C)(CCO)S,88
CCOC(=O)C1OC1c1ccc(cc1)C,96
C[C@@H](c1ccccc1)O,57
CCC(C)S,95
C=CCOCCO,70
CC(=O)C(=O)O,91
C=C1[C@@H]2CC[C@H](C1(C)C)C2,97
CCCCCCCCCC(CC#N)C,43
C=C[C@@](CC[C@H]1[C@](C)(O)CCC2[C@]1(C)CCCC2(C)C)(O)C,74
CC[C@@H](/C=C/C1=C(C)CCCC1(C)C)OC(=O)C,13
CC(=CCC/C(=C/COC(=O)CC(=O)C)/C)C,96
C(=O)O,91
CC1=C[C@H]2[C@@H](CC1)[C@H](C)CO2,55
CCCCCCCC1OCC(C)O1,54
Cc1ncc(OC)s1,102
CCCCCCCOC(=O)/C=C/C,48
C=CC(C(C(CC=C(C)C)(C)C)O)(C)C,46
C=C(C)[C@H]1CC(=O)[C@]2(C)[C@H](C1)O2,69
CC(C(=O)OC1CCCC1)C,10
CCOC(=O)C1OC21CC(C)CC(C2)(C)C,13
CCCCCCCC1(C)OCC(C)O1,48
CC1=CC[C@H](CC1)C(O)(C)C,86
C/C=C/C=C/C(=O)OCC(C)C,48
CCCC(CCO)S,95
CC(CCC=C(C)C)O,47
CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,42
O=CC1CCC(CC1)C(C)(C)C,55
CC(C)C(C)CCC(C)(C)O,46
COc1ccc(cc1)/C=C/C(=O)C,86
CCCCCOc1ccc(cc1OC)/C=C/C,96
CC(C1CCC(CC1)(C)O)C,86
CC(=O)CCc1ccco1,94
CC1=CCCC(C)(C)C1/C=C/C(=O)C,103
CC(=O)/C=C/c1ccccc1,86
CC(C)CC(=O)C(=O)O,48
CC(CCC(=O)C(C)C)C,47
O=CC(c1ccc(cc1)C)(CC=C(C)C)C,63
c1ccc(cc1)CCN=C=S,54
CCOC(Oc1ccc(cc1OC)/C=C/C)C,30
CC(=CC1CC(=CCO1)C)C,106
CC(CCOC(=O)C(C)C)CCCC(=C)C,48
O=C(C(C)(C)C)OCCc1ccccc1,89
CCC(=CC)C=O,8
CCC1(O)C2(C)CCCC1(C)CC2,104
CC1CCC2C1[C@@H]1[C@@H](C1(C)C)CC[C@]2(C)O,108
CC(C)c1ccccn1,102
CCCCC(C)(C)CO,55
SCc1ccco1,95
c1ccc(cc1)COC(=O)c1ccccc1,96
CC(c1ccncc1)C,98
CC(CC1OCC(O1)C)C,47
CCCC[C@H](C)O,70
CCOC1(CCCCC1)OCC,48
CC(C)C1C=CC(=C)CC1,69
Cc1ccc(cc1)OCCOC(=O)C,46
CC1=CC2CC(C1CC2C(C)C)C1OCCO1,47
CCCCCC/C=C\C=O,103
O=Cc1ccco1,47
O=C(c1ccccc1O)OC1CCCCC1,96
CC(=O)C1CCCC(C)(C)C1,108
CCC1(C)CC(=O)C(=C(C)C1C)C,22
CC1(C)CCC=C2C(C)(C)C3CCC12C3,108
c1ccc(cc1)CC(=O)C(=O)O,56
CC(C)CCCCCCOC(=O)C,96
C1CC2C(C1)C1CC2CC21CCCO2,46
CCCCCOc1ccc(/C=C/C)cc1OC,96
CCCS,102
CC1CC(=O)CO1,96
CC1=C(C(=O)OC1C)O,97
C=CC1(C)CCCC(C)(C)O1,47
CCC(C)CCCC(C)(C)OC(=O)C,47
[O-][N+](=O)c1c(C)c(cc2c1C(C)(C)CC2(C)C)[N+](=O)[O-],71
CC(C)CCOCCc1ccccc1,57
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C(O)C)C(C)C,47
CC(CCCC(C)(C)O)CC#N,63
CC(C)OCCc1ccccc1,54
CCCc1ccn(c2ccccc2)n1,88
CC(=O)OCC(=C)C1CCC(=CC1)C,55
O=C(C(C)C)OC1CCC2C(C1)CCCC2,108
O=C/C=C(/CC/C=C(/CC)\C)\C,62
CCCCCCCCCCCCCCCCCCC,75
S=C=NCc1ccccc1,94
CC1OC(=O)CC(C1)(C)C,48
C/C=C\c1ccc(cc1)OC,9
CCC(C)CCC(C)(CC)OC(=O)C,56
CCC(=O)CSC,47
CCCCOCC(=O)OCCCC,54
CCCCCCC[C@H]1CCCC(=O)O1,48
CC1=C(CCC(=O)C)C(C)(C)CCC1,40
CC(=O)c1ccc(cc1)OC,96
CCCCCC(OC(=O)C)C=C,47
Cc1c(nccn1)SC,73
COc1cc(C#N)ccc1O,101
O=COC/C=C(\CCC=C(C)C)/C,47
OCCC1CCCCC1,47
CCCCC/C=C/C=C/C(=O)OC,78
CCOc1cc(ccc1OC(=O)C)C=O,101
O=CC(Cc1ccc(cc1)C(C)C)C,96
Cc1ccc2c(c1)nccc2,86
CC(=O)c1cccc2ccccc12,96
CC(OCCOC)OCc1ccccc1,96
CC(=O)O[C@H]1CC2CCC1(C)C2(C)C,86
C/C=C/c1ccccc1.C=CCc1ccc(c(c1)OC)O,27
CC(C(C)C(C)O)C(C)C(C)(C)C,39
CC(C)COC(=O)CC(=O)C,96
CC(C1C2CCC(C2)C1(C)C)O,96
CC1=CCC(CC1)C(C)CCO,47
CC(CO)C(C)S,95
CC(CCOC(=O)/C=C/c1ccccc1)C,11
CCCCCC/C=C\CCCCCCCC(=O)O,43
O=C(C(=C(C)C)C)OCc1ccccc1,11
CC(COC(=O)c1ccccc1)C,96
CCOC(=O)C(C(C)C)O,100
CCC(=O)OC(C1CCC(=CC1)C)(C)C,86
CCc1ccc(c(c1)OC)OC,40
O=CC(C1CCCCC1)C,47
CC(=O)OCCCSC,55
CCCC=C1c2ccccc2C(=O)O1,55
CC(=C)CCO,47
CC(=O)Cc1ccccc1,86
CC(C(=O)O)S,95
OC1CC2CC1C1C2C(C(=C1)C)C,21
CC1(C)[C@H]2CC[C@@]3([C@]1(O)CCCC3(C)C)C2,108
CC(=CCCC(=CCCC(=CC=O)C)C)C,46
CC(C)C(=O)OCCc1c(C)scn1,73
C=C(C)[C@@H]1CC[C@H]2CC(=O)C[C@@H](C)[C@]2(C)C1,52
CC(C)[C@@H]1CC[C@@H](C)CC1=O,21
CCCOC(=O)C(CC)C,10
CCC/C=C/CCCCC(=O)O,93
C[C@@H](C=O)c1ccccc1,46
O=COCCCCCCC(C)C,46
CC(CC(=O)OC/C=C(/CCC=C(C)C)\C)C,10
COc1cc(C=O)c(cc1OC)OC,96
CCCCC#N,42
CC(CCc1ccccc1)CCO,49
CC(CCCC(C)(C)OC)C(C)O,96
CCCCCCC1OCC(CO)O1,70
CC1CC(C)(C)c2c(C1(C)C)cc(c(c2)C(=O)C)C,84
COC1(OC)CCCCCCCCCCC1,71
CC(=O)Oc1ccc(cc1)C,8
C=CC(C)(CC/C=C(\C)/CCC=C(C)C)O,46
O=c1ccc2c(o1)cccc2,96
CCCCCC[C@H](C)O,70
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,75
CC(Cc1ccccc1)COC,89
CC(C)CCOC(C)=O,78
CCOC(=O)C1C(C)(c2ccc(C)cc2)O1,46
CCCC(c1ccccc1)O,96
Cc1csc(C)n1,32
CCC(=O)/C=C/[C@H]1C(=CCCC1(C)C)C,108
COc1ccc(cc1)CC1CC1,14
CCC(=O)OC1=C(C)CCC1=O,19
CC(C)CC1NC(CC(C)C)SC(CC(C)C)S1,65
CC(=O)OC1CCC2CCCCC2C1,108
C=CC(=C)C[C@@H](C=C(C)C)O,86
CC(C)COC=O,96
O=C(/C=C/c1ccccc1)OCCc1ccccc1,11
OCC1(C)CCCC2(C1CCC1=CC(CCC21)C(C)C)C,74
CCCC(=O)OC(C(=O)C)C,13
CCCCC1OC(C)CC(C)(C)O1,55
CCCCC/C=C\C=O,43
CC(c1ccc(cc1)C(=O)C)C,96
O=C1C2CC3CC1CC(C2)C3,21
O=C/C=C/c1ccccc1OC,14
CC(=CCCC(C)OC(=O)C)C,48
O=C(c1ccccc1)Oc1ccccc1,80
CCC(=CCC(C)CCO)CC,63
CC1=CC(CCC1C(=O)CC(C)O)(C)C,13
ClCC(=O)c1ccccc1,94
CCCCOC1CCCCCCCCCCC1,108
O=C(c1ccccc1)OCCc1ccccc1,56
CC(c1ccc(o1)C)CC=O,55
CC1=C2CCC(C)C2CC(CC1)C(C)(C)O,94
CCCC1OCC(O1)C,47
C=CCSSCCC,2
Nc1cccc2c1C(=O)c1c(C2=O)c(Cl)ccc1,84
CCCCCCOC(=O)c1ccc(c(c1)OC)O,101
C/C=C(/C)\C(=O)OCCc1ccccc1,89
COc1cc(ccc1O)CO,22
COC(CCOC(=O)C)(C)C,47
CCOC(=O)CC(CC(C)(C)C)C,48
Cc1ccc(c(c1)O)C,80
CCC(=O)OCCC(CCC=C(C)C)C,28
Cc1cncc(n1)OC,3
C=C(C)CCCC(C)CO,67
CC(c1ccccc1)OC=O,46
CC1=CC(C)C(C)C(C1)C=O,47
CC(=CCC/C(=C/COC(=O)c1ccccc1N)/C)C,103
CC/C=C\CCCCOC(=O)C,12
CC(CC(OC(=O)C)CC(C)C)C,55
CC(=C)C1CC=C(C(=O)C1)C,69
CC(=O)OCC(OC(=O)C)C,47
C/C=C/1\C[C@H]2C[C@@H]1C(C2)OC(C)C,55
CCCCCCCC/C=C\CCCCCCCCCCCCC,43
CCCC(C)C(=O)OC(C)CCC,78
O=COC(CCCC(C=C)C)(C)C,62
CCOC(=O)CC(C)SC,100
CC/C=C/CCOC(=O)/C=C/c1ccccc1,47
SCCC(CCC=C(C)C)C,95
CC(C)C1CCC2(C)C3CCC(=C)C3C12,55
C1CCC(=O)CC1,69
OCCCOCCCO,74
CC(=CCCC(=CC(=O)O)C)C,39
C/C/1=C\CC/C(=C/C2C(CC1)C2(C)C)/C,53
CC(C)CC(=O)C(C)O,96
CC(C)C1CC2C(=CC1CC2C=O)C,47
CCCCCCCCCCCCCCCCCC(=O)O.CC(CO)O,43
C1CC(=O)SC1,18
OCCCCc1ccccc1,56
c1ccc(cc1)CN=C=S,55
C=C[C@@]1(C)CCC(=C(C)C)C[C@@H]1C(=C)C,54
CCCCCC1=CC(=O)CCC1,63
C/C=C/C(=O)[C@@H](C)CC,73
CC(=O)C[C@@H]1CC[C@@H]2[C@@H](C1)[C@H](C)CC2(C)C,39
CC(C(=O)O)CC=C,93
COc1ccccc1C,96
CCCCCCCCCCCC(=O)Oc1ccc(C)cc1,101
C=CC=CC=CC=CCCC,108
C=CC(=O)OCc1ccccc1,25
CCOC(=O)c1cccc(c1)C,86
c1ccc(cc1)CS,91
CCSC(=O)CN=C(C)O,84
CCCCCCCCC(=O)OCc1ccccc1,96
CC(C)C12CCC(C)(CC1)O2,21
CC1=CC=C(CC1)C(=C)C,75
CCCCC(C(=O)N(CC)CC)CC,89
CC(C)Cc1ccc2ccccc2n1,8
CCCC(CCOC)SC(=O)OCC,95
CCCCCCC[C@@H]1CCC(=O)O1,59
C=C(C)C1CCC(C)C2=C(C1)C(C)CC2,96
CC1(C)CCCC2(C)C1CCC13COC(C)(CCC21)O3,39
CC(CCc1ccccc1)C=O,96
O=C1CCCC2=C1C(C)(C)C(C2(C)C)C,94
CC(=O)SC,95
C=CCc1cc(OC)c2c(c1OC)OCO2,40
CCCCCC/C=N/c1ccccc1C(=O)OC,86
Cc1ncc2COCc2n1,22
C/C=C(\C)/C(=O)OCc1ccccc1,96
CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2C(C)(C)O,87
CCC=CCCC=CCO,102
CC(CCCC(C)(C)O)CCO,29
Cc1ccccc1C(O)O.C(C(CO)O)O,3
CC=CC(=O)CCC,42
CCCCOc1ccc2ccccc2c1,13
COCCOCCO,74
CCCC/C=C/CCCCC(=O)OCCC(C)C,89
CC(C)C1C(C)(C)COCO1,47
CC1SC(C)SC(C)S1,2
CC(CC(C)(C)C)CCOC(=O)C,108
CCOC(=O)c1ccccc1NCC,28
CC(CCCC(C)(C)O)CC1OCC(C)O1,63
CCC[C@H](C=C)O,54
O=CCC/C(=C/CCC(C=C)C)/C,108
OC(=O)C1CC2CC1C=C2,14
CCCC1CC(C)(CCO1)OC(=O)C,54
CCCCCCCCCCCO,75
C1CCCCCc2c(CCCC1)ocn2,54
CC1(C)C2CCC1(C)C(C2)OC(=O)c1ccccc1,11
CCCCC/C=C/COC(=O)CCC,54
O[C@H]1C[C@@H]2C([C@@]1(C)CC2)(C)C,36
CCCCCCC(C(=O)C)(O)C,96
CCC(C)(C(=O)OCC)O,22
C[C@@H]1CCC2=C(C(=O)O[C@@H]2C1)C,36
CCCCC[C@H]1OC[C@H](C)O1,105
CCCc1nccnc1OC,102
CCOC(=O)c1c(C)cc(cc1O)OC,64
Cc1cnc(C)c(C)n1,73
CC(C)CC(=O)OC1C(C)(C)C2CCC1(C)C2,86
CCCC(=O)OC1CC2CCC1(C)C2(C)C,55
CC(CC1OCC(CO1)C)C,55
OCCC(CCCC(C)C)C,43
CN(Cc1ccccc1)C,84
CC(=O)CCC1C(C)CCCC1(C)C,108
C=C(C)C(CC(=O)O)CC(=O)O,50
CC(=O)C1(C)CC2(C(C)(O1)OC(C)(C(=O)C)O2)O,19
c1ccc(cc1)C(=O)OC1CCCCC1,11
CCCOC(=O)/C=C/c1ccco1,48
CCC(C)C1(C)COC(C2CCC(=CC2C)C)OC1,39
O=Cc1cccc(c1)C,96
CCc1c(C)ncc(C)n1,40
Cc1ccc2c(n1)cccc2,86
CC(=O)/C=C/C1=C(C)CCC(C1(C)C)C,108
 CC1C=CCCC1C1OCC(CO)O1,40
CCCCCCCCCCCCCCOC(=O)C,43
COc1ccc(C=O)c(c1)O,101
CC(=C)C1CCC2(C(C1)O2)C,84
CC(=O)c1ccc2c(c1)CCCC2,46
CCc1cnc(C)cn1.CCc1cncc(C)n1,73
OCCCCCc1ccccc1,86
CCCCCCCCCOC(=O)CCCCCCCC,76
CC(=O)C1=CCCN1,73
CC/C=C\CC1CC=CC(=O)O1,38
CCCCC(=O)C(CCC)Sc1ccoc1C,88
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,58
CCCCCCCCC(=O)CC,105
CC(OC(=O)c1ccccc1)COC(=O)c1ccccc1,74
CC=CSC,93
CCCC(=O)OC/C(=C/CCC1(C)C2CC3C(C2)C13C)/C,108
C=C1C2CC3CC1C(C(C2)C3C)OC(=O)C,108
O=Cc1cc(C)ccc1O,80
CCC(=O)c1ccco1,47
COc1cc(ccc1O)C1OCC(O1)C,101
O=C1C2(CCCC2)C2C(C1(C)CC2)(C)C,108
C/C=C(\C)/C(=O)OCCC(C)C,47
CC(C)OC(=O)CCCCC(=O)OC(C)C,41
CC1C2CC(CC2(C)C)C1=O,23
c1ccc2c(c1)cccc2,21
CC(c1ccc2c(c1)cccn2)C,54
CC(=O)c1ccc(cc1)C(C)(C)C,86
Cc1c(C)nccn1,72
CCCCCCCCC(=O)OC(C)C,43
CC(C)CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,21
CCC(=O)OCC(CC1=C(C)CCC1C(=C)C)(C)C,48
CCC(=O)CCC1C(=CCCC1(C)C)C.OCC#C,4
CCCCCC(CC)OC=O,48
C(CS)c1cnccn1,95
CCCCC(CC)C1OCCO1,72
C/C=C/c1cc(c(c(c1)OC)OC)OC,94
CC1CCC(CC1)C(OC(=O)C)(C)C,47
C=C(C)C1CCC(C)CC1=O,36
CC(C)(C)c1cccc(CCC=O)c1,1
CCc1cnc(C)c(CC)n1,73
Cc1cc(c(C)o1)SSc1cc(C)oc1C,65
CCc1cc(CC)ccc1C(=O)C,96
CC(=CCC/C(=C\COC(=O)c1ccccc1N)/C)C,48
c1cc(CS)oc1,32
OC1CCCC(C1)C1CC2CC1C(C2(C)C)C,108
CCCCC(=O)OCCC(CCC=C(C)C)C,89
CCC(OC(=O)C)(CCc1ccccc1)C,96
Cc1cccc(c1)OC(=O)Cc1ccccc1,108
CCC(C)C=O,45
CC(C)c1ccc(cc1)C#N,86
O=CCC/C=C(/CCC=C(C)C)\C,1
CC(C)CCCC(C)CCOC(=O)Cc1ccccc1,89
O=CC1C(C1(C)C)C=C(C)C,55
CCCCCCCCC1OCC(C)O1,48
Cc1ccc2CC(C)(Cc2c1)CO,63
Cc1c(CCOC=O)ncs1,73
O=C1CCCCC/C=C\CCCCCCCCO1,71
CCCCC(C(CCC)S)O,52
COc1cc(OC)cc(c1)C(=O)O,93
c1ccc(cc1)CCOC(=O)c1ccccc1N,103
CCC1OCCC(C)(C)S1,69
O=C(C=Cc1ccccc1)OCCCc1ccccc1,11
CCCCCC/C=C\CCCCC(=O)C,48
CC(C1CCC(C(C1)O)C)C,47
C=Cc1c(C)nc(C)s1,73
CCCc1cc(c(c(c1)OC)O)OC,80
O=CC1(C)CCC(=CC1)CCCC(C)C,47
CC[C@@H](CO)C,50
CC(=O)CCC1=C(C)CCCC1(C)C,108
O=CC1C(C)CC(=CC1C)C.O=CC1CC(=CC(C1C)C)C,91
CCOC(=O)COc1ccc(cc1)C,56
C/C=C/C(=O)OC(C)C,10
c1cc(ccc1C=O)O,3
Cc1c(c(C)c(c(c1N(=O)=O)C(C)(C)C)N(=O)=O)C(=O)C,43
N#CCC(CCc1ccccc1)C,62
C1CCC(CC1)OC(=O)c1ccccc1N,103
OCCc1ccccc1,57
Cc1ccc(cc1)CC(C)(C)O,63
OC(c1ccccc1C)O.OCC(CO)O,55
CCCCCCCCCCOCC=O,43
CCC12CCC(C1)C(C2)C1(CCCCC1)O,96
C=C1CC(C)OC(C1)c1ccccc1,49
C=C1C2CCC(C2)C1(C)C,21
CC1=CCCC(C)(C)C1C(C)CCC=O,103
Cc1nc2ccccc2o1,99
O=COCC=C(C)C,47
CC(=CC(=O)OC(C)C)C,94
O=CC(C/C=C(/CCCC(=C)C)\C)C,63
CCCC1CC(=C(O1)C)C(=O)OCC,58
O=C/C=C/C(C)C,84
O[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C,47
CC1=CC(CS1)S,81
CCOC(=O)C1=C(C)OC(C1)(CC)CCC,47
C=C(C)CCC/C(=C/CC(C)C=O)/C,46
CN(C)C,90
CCC(CCC(CC)(O)C)C,47
CCCCCCOC(=O)/C(=C\C)/C,46
CCCCC1c2ccccc2C(=O)O1,55
OCCCCCCC=C,75
Cc1ccc(c(c1)OC)O,101
CC(C(=O)C)O,96
CCOC(CC(CCCC(O)(C)C)C)OCC,46
c1cc(COC=O)oc1,42
OCC(c1ccccc1)C,47
CCS,95
CCCCCCCCC(=O)OCCCCC,59
COC(/C=C/c1ccccc1)OC,96
COC(c1ccc(cc1)C(C)C)OC,55
CC(=CCC/C(=C/COC(=O)/C=C/c1ccccc1)/C)C,11
CCCCCC1OC(C)C(C)O1,96
CC1(C)CCC[C@@]2(C)C1=CC(=O)O2,71
Cc1nc(c(s1)C(=O)C)C,73
CC1CCC(C(C1)O)C(C)C,36
CCCC/C=C\C(=O)C,73
CCCCCCCCCCC1OCC(C)O1,96
CC1CCC(C(=O)C1)C(=C)C,69
CC(C)C1CCC(C)CC1OC(=O)CCCC(=O)O,69
CCC=C(C)C=O,84
CCCCCC(=O)OCC/C=C\CC,78
COC(C(c1ccccc1)C)OC,60
Cc1nccnc1OCC,20
C=CC(c1ccccc1)(C(C=O)C)C,11
CC(=C1CCC(C)CC1=O)C,69
CCOc1ccc2c(c1)oc(=O)cc2C,96
CCCCCCc1cccs1,46
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C,93
C[C@@H]1C[C@H](O)CC(C1)(C)C,21
CC(=O)C=O,22
CC(C)C1CCC2(CC1)CCC(=O)O2,108
CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,71
Cc1ccc(cc1)/C=C\1/C(=O)C2(C(C1CC2)(C)C)C,21
CC1=CC(=O)C(=C(C)C)CC1,47
CCCc1nccs1,54
CC1CCC2=C(C)C(=O)OC2C1,96
CC(C)[C@@H]1CC[C@@](C)([C@@H]2CCC(=C[C@@H]12)C)O,11
OCC1CC2C(C=C1C)C2(C)C,86
CCCCCCCC1CC(C)OC1=O,38
CCCC(=O)OC(=O)CCC,19
C1CSCCS1,90
C=C1CCC2C(C)(CCC3C1CC3(C)C)O2,96
CC(=CCC/C(=C\COC=O)/C)C,54
C[C@H]1CCC[C@]2(C)CC[C@]3(C[C@@]123)C(C)(C)O,85
CC(=O)CC(C)(C)c1ccccc1,46
OC(=O)Cc1ccccc1,56
CC1(C)C2CCC(C2)C1(C)O,21
CC(C)OC(=O)c1ccccc1,96
CCCCc1c(C)scn1,54
CC(c1ccc(c(c1)C(=O)C)C)C,86
O=C(c1ccco1)OCCc1ccccc1,56
O=C(Cc1ccccc1)OC/C=C(/CCC=C(C)C)\C,86
CCCC(C(=O)OCC)C1CCCC1,43
CCC(C(=O)N(c1ccccc1)C)C,39
O=CC[C@@H](CCCC(O)(C)C)C,63
C/C=C(/C(=O)OCC(C)C)\C,42
CCC1(O)C2(C)CCC(C1(C)C)C2,40
CC(c1ccccc1)C(=O)O,93
CCC(C(=O)OCC(OC(=O)C(CC)C)C)C,48
Cc1ccc2c(c1)CCCC2(C)C,108
C=C/C(=C/C/C=C(/CCC=C(C)C)\C)/C,62
COC(C1CCC(=CC1)C)(C)C,62
C/C(=C\C1C(=CCCC1(C)C)C)/C(O)C,108
C/C=C(/C)\C(=O)O,94
COc1cc(ccc1[O-])/C=C/C(=O)O.[Na+],96
CC(CCC(=O)C)C,47
SCC=C(C)C,95
CC1CCC(COC(=O)C)C(C)C1,46
CCC(C)C1N=C(C)C(C)S1,65
c1ccc2cc(ccc2c1)OC(=O)c1ccccc1N,97
CC(C)C1=CCC(C)(CC1)O,39
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,74
C(CC=O)/C=C/1\CC2CC1C1CCCC21,63
CCOC(=O)C1OC1c1ccccc1,13
CC1=CC2CC1(CC2)c1ccncc1,103
CCCC(=O)OCCC(C)CCC=C(C)C,96
CCOC(C)Oc1ccccc1,60
CCCCCCCCCCCC(=O)Oc1ccccc1C,11
C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,47
C/C=C(/C(=O)OCc1ccccc1)\C,89
CCOC(=O)C1OC1(C)/C=C/C1C(=CCCC1(C)C)C,47
C=CCC(=O)C1C(=CCCC1(C)C)C,96
CCCCC=CC(=O)C,53
Cc1cccc(c1O)C(C)(C)C,80
CCC(C=Cc1ccccc1)(O)C,47
C[C@H]1C[C@H]2OCC(C[C@@H]2C[C@H]1C)(C)C,108
CC(=O)OC(Cc1ccccc1)(C)C,47
CC(C)C1CCC(C)CC1OC(=O)C,54
CCc1ncc(nc1C)C,20
CC(=CCO)C,96
C=CCOC(=O)c1ccccc1,96
CCCS(=O)OC,35
C=CCOC(=O)/C=C/C,84
O=C[C@@H]1[C@H](C)CC[C@@H]1C(=C)C,47
O=C1CCC([C@@]23C1C(C)(C)[C@H](C3)CC2)(C)C,71
C=CCCC=O,88
CC(=CCCC(C)CCO)C,89
CCC1CCC(=O)C1=O,22
CCCCC(CO)CC,42
CCC(C(=O)OCC(C)C)C,10
Cc1c(C)sc(C)n1,72
CCC(=O)CC(C)(C)c1ccccc1,79
Cc1ccc(cc1)OCC=O,53
CC(=CCC/C(=C/CC1CCCC1=O)/C)C,100
CC(CCOC(=O)CCCc1ccco1)C,75
CCOC(=O)/C=C/C=C/C,48
CCC[C@@H]1CCC(=O)O1,96
S(Cc1ccccc1)SCc1ccccc1,95
C=C1[C@H]2CC[C@H](C2)C1(C)C,86
CC1=C2C[C@@H](CC[C@]2(C)CCC1)C(C)(C)O,96
CC(=C1CCC(C)C2=C(C1)C(C)CC2)C,96
C[C@]1(O)CC[C@H]2C[C@@H]1C2(C)C,69
O=CC1(C)CCC=C(C1)CCC=C(C)C,29
CCCC(=O)OC(C(=O)OCC)C,96
CCOC(=O)CCCSC,95
Cc1ccc(C)o1,25
COC(=O)c1ccc(c(c1O)C)O,64
CC(C)C1CCC(C)CC(=O)O1,97
CC1=C(C=O)C(C)(C)CC=C1,83
C=CC1(C)CCCC(O1)(C)C,47
Cc1cccc(c1)Oc1ccccc1,49
CC1C=C(C)CCC1CO,47
CC1N2CCCC2SC(C)S1,65
CC(OC=O)CC,47
CCC(=O)OCCCC1CCCCC1,54
CC1CC(C)(C)OC(Cc2ccccc2)O1,57
CC(=O)OC1CC2CC1C1CCCC21,55
CC(=O)CC(=O)OCc1ccccc1,96
CC(C)[C@@H]1CC[C@](C)([C@H]2CCC(=C[C@@H]12)C)O,55
CCCOC(=O)c1cc(O)c(c(c1)O)O,74
CC1(C)C2CCC(C)(C1C2)S,95
C=CC(=CCC=C(C)COC(=O)C)C,48
CC1COC(O1)C(Cc1ccc(cc1)C(C)C)C,86
OCC[C@@H](CCC=C(C)C)C,47
CCC(=O)Nc1ccccc1C(=O)OC,96
CCC[C@@H]1CCO[C@H](S1)C,95
CC(c1ccc(c(c1)O)C)C,94
Oc1ccc(cc1)O,80
CCc1c(c(=O)cco1)O,13
c1ccc(cc1)COC(=O)c1ccccc1N,63
C/C(=C\COC(=O)C)/CCC=C(C)C,89
CC1=CCC(=O)O1,96
