SMILES,SENTENCE
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(=C/CO)/C,"ethereal,floral,balsamic,powdery,waxy"
CCCCOC(=O)COC(=O)CCC,"fruity,herbal,caramellic"
CC(C(C)C)O,"fresh,ethereal,fermented"
O=Cc1ccccc1O,"medicinal,spicy"
CC(=O)C(Cc1ccccc1)O,"dairy,sweet,fruity"
C[C@H]1CC[C@@]23[C@]1(C[C@H]1CC[C@@]3(C1(C)C)C)O2,"musk,earthy,camphor,earthy"
CSCS,pungent
CC/C=C\CCCCOC(=O)CC,"apple,leaf,woody,earthy,banana"
CC/C=C\CCCCOC(=O)CC(C)C,"ripe,meat,melon,banana,sour,woody"
CC=CC(=O)OCc1ccccc1,"herbal,spicy"
CCNC(=O)C1CC(C)CCC1C(C)C,odorless
CCCCCCOC(=O)C(C)O,"sweet,floral,green,fruity"
Cc1cccc(C)n1,"nut,woody,bread,vegetable"
CCc1cnc(C)c(C)n1,"burnt,caramellic,cacao"
CCCCOC(=O)CC(=O)OCC,apple
N#CC1CCC=C(C1)CCC=C(C)C,"citrus,fresh,clean"
CCC(C(C)C=O)S,"alliaceous,gourmand,cooked,roasted,meat,tropicalfruit,dairy"
CC(=CCC/C(=C\CCC(=O)C)/C)C,"fatty,metallic"
CC=CC(=O)OCC(C)C,"ripe,dry,tropicalfruit,liquor,green,pear,caramellic"
CCCCCC(=O)OCCCCC,"fruity,sweet,green,waxy,cognac"
CC(C)OC(=O)c1ccccc1O,"wine,clove,whiteflower"
CCCCCCCC(OC(=O)C)C,"citrus,fatty"
CC/C=C\CCOC(=O)CCC(=O)C,"green,fruity,burnt,caramellic"
CCCCC(CO)C(=O)C,"fruity,herbal,spicy"
CC/C=C\CCOCCC#N,"violetflower,tropicalfruit,oily,cucumber"
O=COCCC(CCC=C(C)C)C,"geranium,fruity"
CC(=CCCC(=C)[C@@H]1CCC(=CC1)C)C,"woody,oily,terpenic,citrus"
CC(=O)CC(=O)OC,"fresh,citrus,green"
CC(C)(C1CCC(C)(CC1)OC)OC,"sweet,fruity,mint,green,musty"
CC1=C(CCO1)S,"sulfuric,roasted,meat,gourmand"
OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,"ethereal,fresh,lily"
C=CC(=O)CC,"pepper,ethereal,alliaceous,spicy,sulfuric"
CC(C)C1CCC(CC1)CO,"fresh,clean,sweet,floral,lily,resinous,spicy,grass"
OC(=O)CCC(=O)O,"ambery,balsamic,musk"
C1CNCCN1,ammoniac
COc1cc(ccc1O)C(=O)OC,"smoky,vanilla,chemical,phenolic,spicy,floral"
CC(CC(=O)OCc1ccco1)C,"ripe,berry"
CC[C@@]1(C(C)(C)[C@H]2CC[C@]1(C)C2)O,earthy
CC(C)C1CC[C@H](C)C2=CCC(=CC12)C,"spicy,tropicalfruit"
C=C1CC2CCC1C2(C)C,camphor
C=CCOC=O,"ethereal,fruity"
CC(C)N=C=S,"spicy,sulfuric"
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2],"camphor,coniferous"
CC(=O)C1(O)CCCCC1,"herbal,burnt"
CC1COC(O1)(C)c1ccc2c(c1)C(C)(C)CCC2(C)C,"woody,tobacco,musk"
CC(CC(=O)OC(C1CCC(=CC1)C)(C)C)C,"herbal,fruity,butter"
C=CC(CC1=CCC2CC1C2(C)C)O,"earthy,coniferous"
c1ccc(cc1)CCOC1CCCCC1,"hyacinth,green,metallic,berry,balsamic"
CC(=CCOC(=O)c1ccccc1)C,"balsamic,fruity,cacao,woody,balsamic,green,herbal"
CCCCC(C=O)CC,"fresh,herbal,aldehydic,fatty"
O=C(OC(C)(C)C)NCc1c[nH]c2c1cc(C)cn2,"phenolic,balsamic"
CC(C)C(C)O,"cheese,alcoholic,vegetable,liquor,cacao"
CCC1(C2(C)CCCC1(C)CC2)O,"watery,earthy,rancid,woody"
CC[C@H](C)CO,"ethereal,fresh"
C=CCCCCCCCCC(=O)OCCCC,"butter,wine,floral"
Cc1ccc(c(c1)C)C(=O)C,spicy
CCC/C=C/CCOC(=O)C,"fresh,green,fruity"
CCCC/C=C/CCC=O,fruity
CC(C)[C@H]1CCC(=C)C2CCC(=CC12)C,oily
CCCC(=O)SCC=C,"tropicalfruit,sulfuric"
CC(C)C1CC=C(C)C(=O)C1,mint
CC(=CCC/C(=C/COC=O)/C)C,"floral,apple,lactonic,tropicalfruit"
CCCCCC(=O)N(CC)CC,"tobacco,earthy,rose,pepper,camphor"
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(=C)C,"mint,fruity"
O=CC=C(C)C,"fresh,herbal,almond"
CCCCCC1CC=CC(=O)O1,"lactonic,dairy,coconut,herbal"
CCC(C(=O)OCCC(CCCC(C)C)C)C,"fatty,rose,fruity"
CC(=CC#N)CCc1ccccc1,"citrus,herbal,rose,cinnamon,balsamic"
C[C@H]1CCO[C@H](C1)c1ccccc1,"rose,fresh,green,herbal,pear"
CCCCCCC=CC(=O)O,oily
Cc1cccc(CCCCCO)c1,"geranium,waxy"
C(=O)CS,vegetable
CCC(/C(=C/C1(C)CC2C=CC1C2)/C)O,"woody,earthy,sweet,powdery"
CCCCCCOC(=O)C(O)C,"resinous,fruity,burnt,caramellic"
CCC(C)C(=O)C(=O)[O-].[Na+],fruity
CC(=C1CC/C(=C/CC/C(=C/C1)/C)/C)C,"woody,earthy,spicy"
CCC(C(=O)OCC)(C(=O)OCC)CC,apple
CCCCSC,"alliaceous,vegetable"
CC1CCC(C(C1)O)C(C)(C)O,"camphor,mint"
CCOC(=O)C(=O)CC(=O)CC,"burnt,caramellic,fruity"
CCC(CS)S,"sulfuric,roasted,meat"
O=C1C=CC(C1)(C)C,"fresh,burnt,fruity,camphor"
CCCCCCCCCCOC(=O)CCCCCCCCC,oily
CC(C)COC(=O)c1ccccc1N,"grape,sweet,floral,berry"
CC1(C)C2CC=C(CCC=O)C1C2,"watery,clean,balsamic,resinous,nut,aldehydic"
CCC=CCCOC(=O)C,"apple,banana"
OC(=O)/C=C/c1ccccc1,"sweet,cinnamon,balsamic"
CC1CCc2c1ncc(C)n2,"burnt,earthy,nut"
C[C@H](Cc1ccc(cc1)C(C)(C)C)C=O,lily
Cc1cccc(C)c1S,"sulfuric,meat,roasted,phenolic,metallic"
CCC(=O)OCC[C@H](CCC=C(C)C)C,"citrus,rose"
O=CC1=CC[C@H](CC1)C(=C)C,"fresh,herbal,resinous,spicy"
CCC(=O)OCC=C,"apple,tropicalfruit,chemical"
CC/C=C\C/C=C/CCOC(=O)C,"melon,waxy,green,pear"
C=C1C(O)CC2CC1C2(C)C,"fresh,camphor"
CC(CCOC(=O)C=C(C)C)C,"apple,herbal"
CCSC(C)SCC,"burnt,plastic,alliaceous"
O=CC1C(C)CCC2C1C2(C)C,"resinous,herbal,citrus,coniferous"
O=Cc1cc2c(cc1CC)C(C)(C)CCC2(C)C,"musk,vegetable"
CC1=CC(=O)[C@@H](CC1)C(C)C,"mint,citrus"
CC(=C1CC[C@H](C)CC1=O)C,mint
O=COCc1ccccc1,blueberry
CC(=O)CC(C)(C)SC,"sulfuric,green,metallic,fermented,woody,tropicalfruit"
CCC(CC)CO,"sweet,musty,alcoholic"
CC=Cc1cc(c(c(c1)OC)O)OC,"sweet,spicy"
CC1CC(C)=CC(C)C1CO,"fresh,violetflower,citrus,rose,green"
Cc1c(c(C)c(c(c1N(=O)=O)C(C)(C)C)N(=O)=O)N(=O)=O,"fatty,dry,sweet,waxy,musk"
CC(CC(=O)O)CCC=C(C)C,"sour,rose,fatty"
O=C(c1ccccc1N)Oc1ccc2c(c1)cccc2,citrus
CCCCCCOC(=O)C(C)C=CC,"tropicalfruit,cheese,spicy,woody,green"
CCCCCC(C#C)O,"earthy,mushroom"
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO,"ambergris,animalic,dry,ambery,fresh,metallic"
CCCCCCCCC/C=C/C(=O)OC,"oily,green,fruity"
COC(=O)C=Cc1ccccc1,"berry,balsamic,cherry,cinnamon"
C=C/C=C(\C)/CC(C)(C=C)O,"tropicalfruit,fennel"
CC1(C)C2CC=C(COC=O)C1C2,"resinous,oily"
CCOC(OC/C=C(/CCC=C(C)C)\C)C,"rose,herbal"
CC(C)COC(=O)CCCCC(=O)OCC(C)C,ester
CC(OCC(C)C)OCC(C)C,"fresh,ethereal,fruity"
CC1=CC[C@@H](CC1)C(=C)CO,"clean,citrus,mint"
CC1CC(O)CC(C1)(C)C,camphor
CC(C)C(=O)C(=O)C,"caramellic,fruity,butter"
CC(COC(Cc1ccccc1)OCC(C)C)C,"herbal,hyacinth"
CCCC[C@@H]1[C@H](C)CC(=O)O1,"vanilla,coconut"
CC(=O)C1=CC(CCC1)(C)C,"mint,fruity"
CCCC(COC(=O)/C(=C\C)/C)C,"herbal,fruity,animalic"
C/C=C(\C)/C(=O)OCC(C)C,"herbal,pungent"
CCCCCC=CCC=CCC=CCCC=O,oily
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,fatty
CC(C)c1cccc(CC=O)c1,"green,fruity,sweet,earthy,woody"
CC(=O)OC(COC(=O)C)COC(=O)C,odorless
Cc1cc(C(=O)C)c(C)o1,"sweet,earthy,nut,cacao,leather"
CCCC(=O)OCCOC(=O)CCC,"fruity,butter"
CCCOC(=O)C(C)CC,"wine,apple,tropicalfruit"
C#CC(CCC=C(C)C)(O)C,"herbal,floral,spicy"
O=COC1C(C)CCC2(C1(C)CCC=C2C)C,"woody,fruity,balsamic"
CC(=CCCC1=CCCC(C)(C1)C=O)C,"grapefruit,fresh,aldehydic,lily"
Cc1cc2c(o1)cccc2C,"resinous,chemical,liquor"
CCCCCCCCOCc1ccccc1,rose
CC(C)C(=O)OC1CCC2CCCCC2C1,"plum,lactonic,rose"
CC1C2CCC(C2)(C1(C)C)C1(CCCCC1)O,"woody,clean,sweet"
CC1OCC2(CO1)CC1CC2CC1,"herbal,woody,ambery,balsamic"
CCCC1CCC(=O)C(C1)C,"fresh,herbal,fruity"
CCCCOC(=O)[C@H](C)O,"sweet,fruity,fermented,mushroom,dairy"
Cc1c[n+](cc(C)n1)C(=O)C,"nut,caramellic,earthy,meat"
CC(C)OC(=O)C,"ethereal,banana,chemical"
CCCCCCCCCCC=O.CCCCCCCCC(C)C=O,"aldehydic,fatty,floral"
Cc1c(C)nc(C)c(C)n1,"nut,musty,vanilla,dry,caramellic,cacao"
OC/C(=C/CC(C)C)/C(C)C,"fresh,floral,herbal"
CCC/C=C/CC1CCCC1=O,"coconut,jasmin,dairy"
CC1=NC(C)OC1,"cooked,meat"
O=CC(Cc1ccc(cc1)CC(C)C)C,"watery,lily"
CC(C=CC1C(=CCCC1(C)C)C)O,"woody,violetflower"
CCOC(=O)c1cccnc1,"fruity,tobacco"
CCCCCC1OCCO1,"fresh,herbal,fruity"
COC(=O)c1ccccc1OC,"herbal,floral,blackcurrant,berry,grape"
CC1=CCC(CC1)(C)C(=O)C,"fresh,mint"
O=CC(Cc1cccc(c1)C(C)(C)C)C,"fresh,lily"
CCCCCC(CCC(=O)O)C,"oily,animalic"
Cc1cc(C)cc(c1)O,"phenolic,medicinal,earthy,leather"
CCCC(=O)SC,"sulfuric,cheese,vegetable,tropicalfruit"
C1CCC(CC1)C(=O)O,"tropicalfruit,sour,metallic,cheese"
C(CS)N1CCSC1,caramellic
CC(C)C1C=CC(=O)CC1,"resinous,spicy,musk,woody,herbal"
CC1CCC(CC1)C(C)(C)OC(=O)C,"resinous,lemon,ethereal"
CCc1c(CC)nc(C)cn1,"earthy,nut,body,green,meat"
O=C(Cc1ccccc1)OC/C=C/c1ccccc1,"honey,balsamic"
CC(OCCC(C)C)OCCC(C)C,"fresh,ethereal,fruity,fermented"
CC(=CCCC(=C)CC=O)C,"fruity,sweet,aldehydic,herbal,rose,lemon,woody"
CC1=CC(C)C(C=CC(=O)C)C(C)C1,"violetflower,rose,woody"
COC(C(=O)C)OC,"fresh,fruity,burnt,sweet"
CC(C)CCCC(=O)O,"cheese,fruity"
COc1cccc(c1OC)C=O,vanilla
CCC(C1CCCCC1(C#C)OC(=O)C)C,"fruity,herbal,woody,musk,ambrette"
CC(C1CCC2(C(C1)(C)C(=O)CCC2)C)C,"sour,resinous,woody"
OCC1COC2(O1)CC(C)CCC2C(C)C,"woody,mint"
CCCC1(C)OCC(CO1)(C)C,"green,herbal"
COCCC(S)(C)C,"sulfuric,blackcurrant,berry,powdery,spicy"
O=C1CCC(CC1)C1CCCCC1,"violetflower,woody,fresh,clean"
C/C=C/C=C/CO,"fresh,green,herbal"
CCNc1ccccc1C(=O)OCC,"orange,violetflower,green,woody"
O=C1C2(C)CCC(C1(C)C)C2.COc1ccc(cc1)CC=C.C/C=C/c1ccc(cc1)OC,"fresh,anisic"
CC(=C/C=C/C(=C)C(O)C)C,"fresh,sweet,floral"
CC(C)COC(=O)C,"banana,ethereal,apple"
CC(=O)c1cc2ccccc2o1,"floral,vanilla,tropicalfruit,violetflower,fruity,honey"
CCCC/C=C\CCCCOC(=O)C,"fresh,rose,berry"
CC(=O)OC1CCC2C(C1)CCCC2,"fruity,lily,woody"
O=C(c1ccccc1O)Oc1ccccc1,"medicinal,phenolic"
CCCCC(=O)O,"sour,sharp,cheese,tobacco,fruity"
COC(=O)C1CC2(CCC1(C)C=C2)C(C)C,"musk,earthy,spicy,balsamic,fruity,leather,animalic,ethereal,woody"
C=CCC1CCCC1=O,"tropicalfruit,jasmin"
C=C(C)[C@H]1CC=C(C)C(=O)C1,herbal
CCC(SC(=O)C=C(C)C)C,"sulfuric,fruity,herbal"
CCCC(=O)OC1CC(C)CC(C1)(C)C,"fruity,woody,mint"
COc1cc(ccc1OC)C(=O)C,vanilla
COc1cc(OC)cc(c1)C,"rose,phenolic,medicinal,spicy,chemical,green,herbal"
Oc1ccc(c(c1)C)C,"phenolic,medicinal,dry,smoky,leather"
CCC=C(Cc1ccc(nc1)CC)C,"animalic,green,woody"
C=CC(=C)CCCC(OC(=O)C)(C)C,"lemon,fruity"
CCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,"rose,herbal"
CC(CCOC(=O)C=C(C)C)CCC=C(C)C,rose
CCC[C@H](CCO)S,"sulfuric,herbal"
CCOc1ncc(c(n1)OCC)C,"earthy,ethereal,musk,earthy"
CCCCCC=CCC=CCO,"fatty,waxy"
C=C(C)C(CCC(=O)C)CC(=O)O,"fatty,floral"
CCOC(=O)C(=C)C,"chemical,apple"
CCOC1CC2CCC1(C)C2(C)C,"camphor,cedar,blueberry"
COc1cc(ccc1O)C=O,"vanilla,dairy,phenolic"
CCCCCCCCCCCCCC(=O)OC(C)C,odorless
Cc1cc(C)oc1C(=O)C,"sweet,balsamic"
Cc1ccc(C=O)c(C)c1,"chemical,cherry,almond,vanilla"
CC1COC(=O)O1,"fruity,medicinal,spicy"
CC(=O)C1CC=CCCCC1,"fresh,woody,mint"
CCC(C(=O)C)C,"fresh,fruity,ethereal,spicy"
CC(CC(C)(C)c1ccccc1)OC(=O)C,"grapefruit,floral,oily,woody,balsamic"
CCC(COC(=O)C(C)C)C,"banana,tropicalfruit"
CCOCC=C(C)CCC=C(C)C,"ethereal,fruity,green"
C(CCCCS)CCCCS,"sulfuric,meat,gourmand,fatty"
CCOC/C=C(\CCC=C(C)C)/C,"fresh,ethereal,floral,fruity,fatty"
CC1CCC2C(C)C(=O)OC2C1,"vanilla,fruity,green,grass,phenolic,tobacco,gourmand"
c1cnccn1,"pungent,sweet,earthy,nut"
COc1c(OC)cccc1OC,"phenolic,spicy"
C=CCCCCCCC/C=C/CC#N,orange
C=C(C)C1C=CC(C)(CC1)O,"mint,terpenic"
c1ccc2c(c1)[nH]cc2,"floral,animalic,musk"
CCCC(=O)OC/C=C(/C)\CCC=C(C)C,"green,waxy,oily"
CCCCCCN,"ammoniac,musty,seafood"
CC1=CCCC(=CCCC=C(CC1)C)C,"oily,woody"
CC(C)(Cc1ccccc1)O,"clean,rose,green,oily,green,fruity"
C/C(=C\CCc1ccncc1)/CCC=C(C)C,"clean,fresh"
CCCC[C@H]1CCC(=O)O1,coconut
CC/C=C\CC(C)OC(=O)c1ccccc1O,lily
CCC1CCC(O1)CC,"ethereal,pungent,chemical,burnt"
SCCC(C)C,"sulfuric,fermented,burnt"
CC(C)C1CC2C(=CC1CC2C1OCCO1)C,"floral,green,dairy,fresh,woody"
CCC(/C(=C/C1(C)CC2CC1C=C2)/C)O,woody
Oc1ccccn1,"animalic,seafood,nut"
CC(=O)OC(C1CCCC(C1)(C)C)C,"geranium,musk,fruity"
CCOC(=O)CC1(C)OCC(O1)C,berry
CCOC(=O)C1=CC=C(C=C1)\N=C\CC(C)CCCC(C)(C)O,"fresh,lily,citrus"
Cc1cc(C)c(C)cc1C,"rancid,sweet"
OC(C(C)C)Cc1ccccc1,rose
CCCC=CC=O,"sweet,almond,plum,apple,leaf,vegetable"
CC(C(=O)OC(c1ccccc1)(C)C)C,"resinous,fresh,floral,fruity"
CC=CC(=O)C,"sharp,fruity,phenolic,seafood,chemical"
CCCCC[C@@H](C)CCC(=O)O,body
[N-]=[N+]=NC1CC(OC1COP(=O)(Nc1ccccc1)OCCSC(=O)C(C)(C)C)n1cc(C)c(=O)[nH]c1=O,"fresh,herbal,citrus"
CCC(C(CC=C(C)C)(C=C)C)O,"geranium,spicy,leaf"
N#CCC1=CCCCCCCCCCC1,"fresh,lily"
Cc1c(cco1)SSc1ccoc1C,"sulfuric,roasted,meat,gourmand,fruity,sweet"
O=CC(c1ccc(cc1)C(C)C)C,"resinous,leaf,hyacinth"
CC(CC(C)c1ccccc1)CO,"ethereal,green,grapefruit,green,fruity,floral"
CC(=O)OC1CCCCCCCCC1,"woody,fruity,floral,camphor"
CCCC(=O)OCCC,"fruity,sweet,cooling,ethereal"
CCOC(=O)CCc1ccccc1O,spicy
CC(C)C1CCC(C)CC1OCC(CO)O,"mint,vanilla"
CC=Cc1ccc(c(c1)OC)OC(=O)C,"sweet,spicy,powdery,spicy,floral,balsamic"
CC(Cc1sc(c(n1)C)C)C,"leaf,earthy,vegetable"
CC(=O)c1ccc2CCCCc2c1,"floral,musk,grape"
CC1=CC=CC(C)(C)CC1=O,mint
CC=C(C)C=CC=C(C)C,"tropicalfruit,floral,nut,body,pepper,herbal"
O=CC1CCC(C23C41C2CC(C4(C)C)C3)(C)C,"fresh,herbal,citrus"
CCc1cc(C)cc(c1)O,"phenolic,spicy"
CC(C)C(=O)OC(C)(C)c1ccccc1,"lactonic,plum,green,dry"
C=CC(C)(CC/C=C(\C)/CCC=C(C)C)OC(=O)C(C)C,"pear,green,oily,lemon,woody"
COC(=O)C1C(=CCCC1(C)C)C,"fruity,rose"
c1ccc2c(c1)ccc(=O)o2,"sweet,grass,green,grass"
Cc1c(C(=O)C)scn1,"nut,sulfuric"
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OCC)O,oily
C=C(C)C1CC=C(CC1)COC(=O)C,"berry,woody"
CCC(OC(=O)C)C,"fruity,ethereal,fermented"
COC(=O)c1ccc(cc1)C,"sweet,anisic,floral,fruity"
CCOC(=O)OC1=C(C)OC(C)C1=O,"clean,caramellic"
C=CC(C)(CCC=C(C)C)OC(=O)C,"sweet,green,floral,spicy,clean,woody,terpenic,citrus"
CC(=CCS)C,"alliaceous,smoky,vegetable,rancid"
O=CC1CCCC=CCC1,"green,earthy,tropicalfruit,metallic"
O=Cc1ccccc1,"sweet,spicy,almond,oily"
CCCCC(=O)OC(CCC=C(C)C)(C=C)C,"fresh,herbal,floral,fruity"
C/C=C(/C=C/C=C(C)C)\C,"pungent,terpenic,citrus,herbal"
CCCC(C)COC(=O)C(C)CCC,"pear,clean,jasmin,oily"
CC1OCC2(CO1)CCC1C(C2)C(C)(C)CCC1,"woody,ethereal"
c1ccc(cc1)CC(=O)OC1CCCCC1,"honey,rose"
CCC(CC)S,"sulfuric,chemical,fruity,roasted,gourmand"
Cc1ccc(cc1)COC(=O)C,"hyacinth,floral,sweet,fruity,woody,pepper,herbal"
O=C1CCCC1,"fresh,ethereal,burnt,fruity"
CC1OC(OC1C)Cc1ccccc1,"herbal,floral"
CCC(=O)OCC=Cc1ccccc1,"sweet,cooling,floral,green,cherry,spicy"
C#CCO,geranium
O=C1C[C@]2([C@@H]([C@H]1C)C2)C(C)C,"herbal,oily,tropicalfruit"
CC(C)/C=C(\C)/C(=O)O,"sour,cheese"
O=C1CCCCCCC/C=C/CCCCCC1,"musk,floral"
OCC(/C(=C/c1ccccc1)/O)O,"sweet,resinous,almond"
C=Cc1ccc(cc1)Br,"cinnamon,balsamic,floral"
CC(C1CCC(C(=O)C1)C)C,camphor
O=CC1CCC(=CC1)CCCC(O)(C)C,"ethereal,lily"
O=CCCc1ccc(c(c1)OC)O,vanilla
CCCC(CCCC(=O)OCC)OC(=O)C,"musk,fruity"
CCCC/C=C/CC(=O)OC,"fruity,green,herbal"
O=CCCCCCCC(CC)C,"oily,citrus,rancid"
CC(=CCCC(=CCCC(=CCOC(=O)C)C)C)C,"green,rose"
CC(=O)c1ccc2CCCn12,"grass,smoky,chemical"
C/C(=C/CC[C@]1(C)C2C[C@H]3C(C2)C13C)/COC(=O)C.C/C(=C/CC[C@@]1(C)C(=C)[C@@H]2CC[C@H]1C2)/COC(=O)C,"woody,rose,sour,green,berry"
CCC=CC=O,"pungent,apple,orange,vegetable"
CCCCC(C(C)CCC)O,"spicy,herbal"
CC(CCC(=O)O)C,"sour,cheese"
CC(=O)OC[C@H]1CCC2CC1C2(C)C,"herbal,fruity"
CCSSCC,"chemical,ripe,alliaceous,fatty"
Cc1cccc(c1)OC,whiteflower
Cc1ccsc1C(=O)C,"phenolic,medicinal,almond,floral"
CC/C=C/CCOCC=O,"watery,fresh,green,waxy,citrus,aldehydic"
CC(=O)OCCC(=C)C1CCC(=CC1)C,lemon
CC1=CCCC(=CCC=C(C(CC1)(C)C(=O)C1(C)CCC(=CCCC(=CCC=C1C)C)C)C)C,"ambery,woody,ethereal,smoky,tobacco,musk"
CC(C)C1CCC(C)C(=O)C1,mint
CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C,"herbal,wine,sweet"
COC1CCC(C(C1)CCc1ccccc1OC)(C)O,"herbal,floral,woody,sulfuric"
CCCCC(CC=O)SC,"cooked,roasted,fatty,green"
CCCC[C@H]1C[C@H](C(=O)C)C(=O)O1,"whiteflower,jasmin,floral"
CCCc1c(nccn1)OC,"earthy,floral,pepper,green,resinous"
CCCCC(CC(C)C)(O)C,"fresh,green,waxy,floral"
CCCCCCCCCCCCCC(=O)CC(=O)OCC(CO)O,"lemon,herbal"
COc1ccc(cc1)C(=O)C,"spicy,floral,almond"
O=CC(c1ccc(cc1)C)C,"green,resinous,floral,woody,waxy,musty"
CC(COC(=O)CCc1ccco1)C,"fresh,burnt,fruity"
Cc1ccc(cc1)OC(=O)Cc1ccccc1,"animalic,hyacinth,honey,whiteflower,lily"
CC(C)Cc1c(nccn1)OC,"green,floral,pepper,green,resinous"
CCCC(C)OC(=O)CC(C)C,"apple,liquor,cooling,metallic"
CC(C)CCc1ccc2c(c1)OCC(=O)CO2,fresh
CCOC1=C(C)OC(C)C1=O,"caramellic,berry,liquor"
c1cc(CO)oc1C=O,"butter,caramellic,musty"
c1ccc(cc1)CC1OCC(CO1)O,"hyacinth,green,herbal,honey,powdery,leaf,floral"
CCO[C@@H]1C[C@@H](C)CC(C1)(C)C,"fresh,mint"
CC(=O)OC(CC(OC(=O)C)(C)C)C,"ester,fruity"
CCCCOC(=O)/C=C/CCC,"apple,banana"
CCCCCC=CC=CC=O,"oily,green,meat,body"
CCC(CCC(OC(=O)C)(CC)C)C,"lemon,fruity,lily"
N#CC(=C(CCC=C(C)C)C)C,"lemon,green,floral"
O=C1CCCCCCC/C=C\CCCCCCC1,"animalic,musk"
CC1CCCO1,"fresh,chemical,fruity"
CCCOC(C)OCCC1=CC=CC=C1,"resinous,hyacinth"
CC(CCOC(=O)C)CCCC(=C)C,"fresh,floral,fruity"
C[C@@H]1[C@@H](C)C(=O)C(=C1C)O,"sweet,dairy"
CC1=CCC(CC1)(O)C(C)C,"fresh,herbal,pepper"
COC1=CC(C=O)=C(C=C1C(C)(C)C)C(C)(C)C,"resinous,musk,ambery"
O=CCOCC/C=C/CC,"green,fruity,nut"
CCCCOC(=O)/C=C/c1ccccc1,"balsamic,fruity"
CC12OC1CCC=CCCC=CCC2(C)C,"woody,ambery"
CCCCCCC(O)C,"fresh,ethereal,oily"
CCCC[C@H](CC)O,"floral,medicinal"
CCC(CCCC(OC(=O)C)(C)C)C,"fresh,floral,herbal,woody"
CCC(C)OC(=O)C,"chemical,banana"
C/C/1=C\CCC(=C)/C=C/[C@@H](CC1)C(C)C,"mint,dry,green,herbal,sweet,grass,tobacco"
O=C(Cc1ccccc1)Cc1ccccc1,"rose,honey"
C[C@H](c1ccccc1)N(C)C,"sweet,seafood,ammoniac"
Cc1cc(C)c(c(C)c1)O,"phenolic,coffee"
CCc1cncc(n1)C,"cacao,coffee,nut"
Cc1nc(C)c(nc1C)C,"herbal,smoky,dry,phenolic"
COc1ccc(cc1)COC(=O)C,"powdery,berry,floral,sweet,spicy,balsamic,sweet,almond"
CC(C)c1ccnc2ccccc12,"leaf,metallic,earthy"
CC1=C(/C=C(\C)/C(=O)C)C(C)(C)CCC1,"woody,ambergris,waxy,violetflower"
OCCOCCOCC,odorless
CC(=O)OCc1ccccc1C,"resinous,fruity,jasmin"
C=C1CCCC(C)(C)C1C(=O)OC,"rose,fruity,mint"
CCCCCCCC/C=N/c1ccccc1C(=O)OC,"floral,rose,aldehydic"
Cc1c(C(=O)C)nccn1,"nut,meat,earthy,vegetable,body,caramellic"
O=CCC(CCC=C(C)C)C,"rose,woody"
CC(=CCCC(C)CCOCC=O)C,"fresh,lily,waxy,aldehydic"
CC1CCCC(C)(C)C1CC(C)C(C)O,"cedar,violetflower,ambergris"
O[C@H]1CC2CC1C(=C)C2(C)C,"resinous,coniferous,camphor"
CCCC(=O)OC(CC)c1ccccc1,"plum,jasmin,lactonic"
CCc1ccc(cc1)CC(C)(C)C#N,"fresh,seafood,anisic"
COC(CC(CCC=C(C)C)C)OC,"fresh,citrus,herbal,floral"
CCCCCCCCOC(=O)c1ccccc1O,"medicinal,balsamic,phenolic"
O(Cc1ccccc1)Cc1ccccc1,"rose,fruity"
CCCCCC(=O)C(C)C(=O)C,"fruity,grass,caramellic,burnt"
CC(=O)OCC[C@@H]1CC=C(C1(C)C)C,"fresh,coniferous,camphor"
CCCC(=O)c1ccco1,balsamic
CCCCCC(CO)C(=O)C,"earthy,sweet"
CC(C)SSSC(C)C,alliaceous
COC(=O)C(C)(C)C,"fresh,fruity,herbal"
OC1CCC2C(C1)CCC(C2)C(C)C,"powdery,balsamic,musty"
C/C(=C\C#N)/CCc1ccccc1,lemon
C/C=C/C=C\CC/C=C/C(=NCC(C)C)O,fruity
O=C1C=C2[C@](O1)(C)CCCC2(C)C,"woody,syrup"
CCCCCCCC=CC=O,"fatty,orange,rose,aldehydic,green"
CCCC[C@@H]1OC(=O)[C@H](C1)C(=O)C,"jasmin,fruity,floral,whiteflower"
CCC(=O)OC1CC2CC1C1CC=CC21,"fruity,herbal,woody,jasmin,oily"
CC/C=C/CCC(=O)OCC,"fresh,fruity,green,dairy"
CC(CCCCCCCCCCOC(=O)C)C,"oily,fruity"
CCCCCCCCCOC(=O)CCCCCC,"orange,rose,herbal,cognac"
CCC[C@@H](CCO)S,"grapefruit,fruity,sweet,tropicalfruit,blackcurrant,woody"
C/C=C(/C1CCC(O1)(C)C)\C,"citrus,cooling,woody,camphor,spicy,green"
