Name,Gender,Frequency
मीन वहादुर,1,229
राखी कुमारी,0,229
मुना,0,229
अस्मिता,0,229
सनु,0,229
पंच राम,1,229
दिपेन कुमार,1,229
लुखी,0,229
लालती देवी,0,229
सुन्दरा,0,229
दुरपता,0,229
गोपाल कृष्ण,1,229
साबित्री कुमारी,0,229
श्यामबाबु,1,229
दिर्घ कुमारी,0,229
उमेश चन्द्र,1,229
जैनुल,1,229
इन्दिरा,0,229
इन्द्र लक्ष्मी,0,229
ठगा,1,229
कुलमान,1,229
पुन कुमारी,0,229
डण्डपाणी,1,228
शान्ती राम,1,228
नन्‍द किशोर,1,228
महन्थ,1,228
गोलिया देवी,0,228
श्री भगवान,1,228
सगीर,1,228
दिपक सिह,1,228
अनन्त बहादुर,1,228
श्‍याम माया,0,228
अन्नु,0,228
जनकलाल,1,228
धनकला देवी,0,228
विल्‍टु,1,228
मोहम्मद हुसेन,1,228
पूर्ण मान,1,228
जिरी माया,0,228
गुलाब,0,228
जयन्ता,0,228
हरी,0,228
जनपुरा,0,228
शे.,1,228
अमृत,1,228
सुकुमा,0,228
भक्त लाल,1,228
सुरेश सिंह,1,228
मनिर,1,228
साफिया,0,228
रेमनी देवी,0,228
ममिना,0,228
केशे,1,228
भुली,0,228
ईन्दु देवी,0,228
कृत बहादुर,1,227
भक्तिराम,1,227
श्रृष्टी,0,227
मालति,0,227
अच्युत प्रसाद,1,227
सविन,1,227
जुमैदा,0,227
सियावती देवी,0,227
विश्‍वनाथ प्रसाद,1,227
जनक सिह,1,227
होम कुमार,1,227
कमल सिं,1,227
बिन्‍दा,0,227
साजिद,1,227
मेन्दो माया,0,227
नविन्द्र,1,227
अम्मर सिंह,1,227
हिमला,0,227
दिलिप प्रसाद,1,227
गिर वहादुर,1,227
जल माया,0,227
नागेन्द्र साह,1,227
सुनैर देवी,0,227
विरेन्द्र राय,1,227
भजन,0,227
सेती देवी,0,227
रोहिणी प्रसाद,1,227
जंग,1,227
वेचु,1,227
फुल महमद,1,227
आशो देवी,0,227
प्रजित,1,226
कान्छा लाल,1,226
प्रतीमा,0,226
अप्सना,0,226
शन्त कुमारी,0,226
खुस बहादुर,1,226
पवीत्रा,0,226
शिवो,0,226
नर विर,1,226
दीपिका,0,226
रामजी साह,1,226
चन्‍द्रा देवी,0,226
कुसुम,1,226
कृष्ण नारायण,1,226
कल्‍पना कुमारी,0,226
फणिन्द्र बहादुर,1,226
बिर्मा देवी,0,226
सत्रोहन,1,226
ज्ञानेन्‍द्र,1,226
सुनु,0,226
सुमन थापा,1,226
टिक माया,0,226
महेन्द्र राय,1,226
चिन्त बहादुर,1,226
पूर्ण कली,0,226
छोटेलाल प्रसाद,1,226
गुजरी,0,226
बजरंगी,1,226
दिपु कुमार,1,226
गीर बहादुर,1,226
हुमी,0,226
सुन्दरी कुमारी,0,226
ईन्द्र कला,0,226
धर्मकला,0,225
योग कुमारी,0,225
छेत्र बहादुर,1,225
रमना,0,225
टिकाराम,1,225
किशोर प्रसाद,1,225
रिना,0,225
शोशिला देवी,0,225
प्रताप बहादुर,1,225
शुमित्रा,0,225
सुजता,0,225
विजय सिंह,1,225
किस्न बहादुर,1,225
रफिद,1,225
अनुपम,1,225
महरुन निसा,0,225
शेख,1,225
सजरुन निसा,0,225
लोकेन्द्र सिंह,1,225
खुमराज,1,225
खुश्वु,0,225
रामतोला,0,225
सदिप,1,225
आशा रानी,0,224
जिता,0,224
सजन कुमारी,0,224
बिन्देश्वर,1,224
नाजिर,1,224
दाउद,1,224
कलिमा,0,224
धर्म वहादुर,1,224
कुन्ति,0,224
मानसिं,1,224
मंगल दास,1,224
सिद्ध बहादुर,1,224
पानमति,0,224
दयावती देवी,0,224
चतुर माया,0,224
विना,0,224
मौसम,0,224
कुमारी लक्ष्मी,0,224
मेघ प्रसाद,1,224
जन बहादुर,1,224
सेवकी देवी,0,224
उजेली माया,0,224
नेत्र नारायण,1,224
देवी दत्त,1,224
मुकुन्द राज,1,224
सावित्रि देवी,0,224
बिनोद,1,224
जमुना,0,224
दल विर,1,224
साहारा,0,224
बनारसी,1,224
लुद्र बहादुर,1,224
राम ध्यान,1,224
लक्ष्मी शर्मा,0,224
जनारसी,0,224
जुनु कुमारी,0,223
सरमिला,0,223
सुदिन,1,223
रमेश थापा,1,223
सुभम,1,223
मुनिलाल,1,223
सावित्री देवि,0,223
हुमी सरा,0,223
ज्ञानमाया,0,223
शान्तिला,0,223
अजय साह,1,223
हिम वहादुर,1,223
भक्त प्रसाद,1,223
शुशील,1,223
गायत्री प्रसाद,1,223
नन्दमाया,0,223
स‌गीता,0,223
जगत सिंह,1,223
उतिम,1,223
लक्ष्मीना,0,223
रसना,0,223
केवल बहादुर,1,223
कपुरे,1,223
सुक विर,1,223
चन्द्र मायाँ,0,223
विपना कुमारी,0,223
नेक महमद,1,223
ध्रुब प्रसाद,1,222
खड्ग,1,222
सनिता कुमारी,0,222
बिणा,0,222
बिन्द्रा देवी,0,222
कृष्णदेव,1,222
ईश्वर प्रसाद,1,222
छवि कुमारी,0,222
प्रशान्‍त,1,222
काशी माया,0,222
राविया,0,222
सोहनी,0,222
लल्लु,1,222
सरो देवी,0,222
अमिरी,1,222
विकाश,1,222
लौटी देवी,0,222
साकिर,1,222
विगु,1,222
राजकला,0,222
मुसनी देवी,0,222
दिपिन,1,222
विशेश्‍वर प्रसाद,1,222
कोरैसा,0,222
रंगी,0,222
भागी,0,222
हरी सिंह,1,222
दुखी राम,1,222
बाजी,1,222
दुर्गा नारायण,1,222
नरेन्द्र,1,222
श्याम देव,1,222
लाहानी,0,221
जयानन्द,1,221
जसविर,1,221
आषिस,1,221
गुन कुमारी,0,221
सोनालाल साह,1,221
बेचनी कुमारी,0,221
अमिषा,0,221
प्रसुराम,1,221
राजेन्द्र राय,1,221
सुजन थापा,1,221
बुधनी कुमारी,0,221
शंकर मान,1,221
कमल देव,1,221
सुमन राज,1,221
पुर्ण लक्ष्मी,0,221
विल्टी देवी,0,221
जल कुमारी,0,221
जानुका देवि,0,221
खुमी सरा,0,221
समसुदिन,1,221
मसुरी,0,221
रेली माया,0,221
अखिलेश,1,221
ससे,1,221
मिलन बहादुर,1,221
धन कली,0,221
अदालत,1,221
दिला कुमारी,0,220
इम बहादुर,1,220
हृदय,1,220
अनन्त राम,1,220
बेन बहादुर,1,220
देवी वहादुर,1,220
खेम कुमार,1,220
अब्‍दुल,1,220
राम धनी,1,220
भुबन,1,220
पासाङ डोल्मा,0,220
योग प्रसाद,1,220
टसी,1,220
देउराम,1,220
मणि प्रसाद,1,220
अतिराम,1,220
ज्योती देवी,0,220
बिजय बहादुर,1,220
मसिनी माया,0,220
मरछीया,0,220
नसरुदिन,1,220
फुलपती,0,220
झिल्के,1,220
लाक्पा दिकी,0,220
धन वीर,1,220
सर्जने,1,220
श्याम कृष्‍ण,1,220
पुर्ण,1,220
गोपीनी,0,220
कान्छी मायाँ,0,220
करिश्‍मा,0,220
राममिलन,1,220
ओम कला,0,220
मुनेश्वर,1,219
सन्चमाया,0,219
यादब,1,219
तैयव,1,219
विष्णुदेव,1,219
